"आज एक छोटासा धक्का बसला. कन्स्ट्रक्शन साईटवर मला चक्कर आली, आणि काही क्षणासाठी मी पॅनिक होऊन गेलो. माझं शुगर होतं का? की हीटमुळे? की काही वाईट गोष्ट होती?तत्काळ मी माझे शुगर लेव्हल्स चेक केले. ते थोडे कमी होते, पण काहीतरी चिंताजनक नव्हतं. काही खाल्लं, थोडं बसलो, आणि काही मिनिटांत मला आराम वाटला. पण त्या छोट्या वेळेस, माझं मन सर्वात वाईट गोष्टीकडे धावून गेलं.मला हे आवडत नाही की मी सतत काही वाईट घडण्याची वाट पाहत असतो.
","12,16"
"आज एक छोटासा धक्का बसला. कन्स्ट्रक्शन साईटवर मला चक्कर आली, आणि काही क्षणासाठी मी पॅनिक होऊन गेलो. माझं शुगर होतं का? की हीटमुळे? की काही वाईट गोष्ट होती?तत्काळ मी माझे शुगर लेव्हल्स चेक केले. ते थोडे कमी होते, पण काहीतरी चिंताजनक नव्हतं. काही खाल्लं, थोडं बसलो, आणि काही मिनिटांत मला आराम वाटला. पण त्या छोट्या वेळेस, माझं मन सर्वात वाईट गोष्टीकडे धावून गेलं.मला हे आवडत नाही की मी सतत काही वाईट घडण्याची वाट पाहत असतो.
",15
"शेवटी, एक चांगला दिवस. एक प्रोजेक्ट यशस्वीरित्या पूर्ण केला आणि स्वतःला एक छान जेवण दिलं (हो, माझ्या डाएटच्या मर्यादेत, नक्कीच). दिवस संपवताना ताण, frustration शिवाय खूप चांगलं वाटलं.माझं माहीत आहे की डायबिटीज जाणार नाही, पण कदाचित मी त्यासोबत जसे जीवन जाऊ शकते तसं त्याला माझ्यावर नियंत्रण ठेवू न देता त्यासोबत जगण्याचा मार्ग शोधू शकेन. एक दिवस एक वेळ.
",0
"माहिती नाही का, पण दिवसभर डोक्यात कुठेतरी भीती वाटत राहिली. असं वाटत होतं की काहीतरी वाईट होणार आहे, पण नेमकं काय तेच कळत नव्हतं. कॉलेज अजून त्रासदायक वाटतंय. हे थियरी-heavy subjects समजून घ्यायला जमत नाहीये. फक्त lectures आणि assignments—काहीच practical नाही, काहीच interesting नाही. माझ्या मनासारखं काही बनवता आलं, fix करता आलं तर किती बरं झालं असतं. पण नाही, इथे बसून equations अभ्यास करतोय, जे कधीच उपयोगाला येणार नाहीत. जर fail झालो तर? आणि आयुष्यभर असंच कंटाळवाणं वाटत राहिलं तर?
",16
"आज सगळंच irritating वाटत होतं. प्रोफेसर, noisy classroom, अगदी माझे friends पण. एका मित्राने subjects किती important आहेत हे समजावायचा प्रयत्न केला, आणि मी सरळ बोलून टाकलं – """"हे सगळं real job मध्ये कधी वापरणार आहे का?"""" थोडं जास्त मोठ्यानंच बोललो असावा. सगळे शांत झाले. माहिती नाही का, पण हल्ली छोट्या छोट्या गोष्टींनी खूप चिडचिड होतेय. मला हा अभ्यास नकोसा वाटतोय, पण इतरांना काय दोष द्यायचा? तरीसुद्धा, राहवत नाही. इथून बाहेर पडायचंय…
",15
"भविष्याचा विचार थांबवता येत नाहीये. चांगल्या कंपनीत जॉब मिळाला नाही तर? स्वतःचं workshop सुरू करायचंय, पण पैसे कुठून येणार? विचार थांबतच नाहीत. स्वतःला distract करायचा प्रयत्न केला, F1 races पाहिल्या, पण डोकं तिथंच अडकलंय. मला एक plan तयार करायला पाहिजे, पण सुरुवात कुठून करू?
","15,11"
"परत तोच विचार – काहीतरी वाईट होणार आहे. पण नक्की काय? exams? की हे सगळं शिकण्यातलं न आवडणं? जर वेळ वाया चालला असेल तर? कोणी तरी समजून घ्यावं असं वाटतं, पण लोक फक्त एवढंच सांगतात – """"सगळं ठीक होईल."""" कसं ठीक होईल?
",16
"आज दिवसभर एकच विचार मनात येत होता – मी खरंच यशस्वी होऊ शकेन का? संध्याकाळी बाईक repair करायला घेतली, पण डोकं शांत बसत नव्हतं. मोठ्या कंपनीत जॉब नाही मिळाला तर? आणि आयुष्यभर एखाद्या छोट्या दुकानातच अडकून पडलो तर?
","16,11"
"हल्ली patience कमीच राहिलंय. lecturer thermodynamics वर बोलत होता, पण मला तिथून उठून निघून जायचं होतं. ज्या गोष्टी आवडत नाहीत, त्याच्याशी मी इतका frustrated का होतोय? अगदी canteen मध्ये थोडं जास्त wait करावं लागलं तरी चिडचिड झाली. यावर काहीतरी उपाय शोधायला पाहिजे.
","15,11"
"दिवसभर restless वाटत होतं. काहीतरी off वाटतंय, पण काय तेच कळत नाहीये. आणि वरून एका मित्रावर उगाच राग काढला. नंतर sorry म्हणालो, पण हे असं छोट्या छोट्या गोष्टींवरून संताप येणं नकोसं झालंय.
","16,15"
"परत भीती वाटायला लागलीये. कशाची, माहीत नाही. exam जवळ आल्यामुळे? की असं वाटतंय की मी चुकीच्या field मध्ये अडकलोय म्हणून? बाईकवर फिरायला गेलो, पण काही फरक पडला नाही. काय करावं कळत नाहीये.
","16,11"
"Overthinking सोडता येत नाहीये. मला हवी ती job मिळेल का? की कधीच काही मनासारखं करता येणार नाही? वरून, आज class मध्ये कोणीतरी loud music लावलं आणि मला खूप disturb झालं. इतक्या छोट्या गोष्टींनी चिडचिड का होतेय?","15,11"
"आज दिवसभर असं वाटत होतं की काहीतरी वाईट होणार आहे. Exams? future? कळत नाही, पण chest मध्ये दडपण वाटत होतं. शिवाय overthinking थांबवायचं तरी कसं? फक्त डोकं शांत व्हावं असं वाटतंय.
","16,11"
"माझं डोकं थांबतच नाहीये. Fail झालो तर? माझं स्वप्न कधीच पूर्ण नाही झालं तर? आज group project मध्ये एका मेंबरवर राग काढला. नंतर वाईट वाटलं, पण हल्ली patience राहतच नाहीये.","15,11"
"आज दिवसभर सगळं irritating वाटलं. lecturer, मित्र, रूममधला पसारा – काहीच सहन होत नाहीये. सगळ्यातून सुटका हवी आहे.",15
"परत ती भीती. एक क्षणभरही डोक्यातून जात नाही. काय भीती वाटतेय, हेच कळत नाही. संध्याकाळभर गॅरेजमध्ये बसून होतो. थोडा फरक पडला, पण माहित आहे उद्या परत तसंच होणार.",16
"आज दिवसभर गोंधळलेलो होतो. कधी राग, कधी भीती. एका मिनिटाला कोणावर तरी चिडलो, तर दुसऱ्या मिनिटाला unexplained भीती वाटत होती. माझं मन इतकं unpredictable का झालंय?",16
"आज डोकं एका विचारावरही स्थिर राहत नव्हतं. Grades, career, future—सगळं गोंधळलेलं वाटत होतं. मला फक्त माझ्या passion वर focus करायचंय, पण हे सगळं pressure बाजूला ठेवता येत नाहीये.
",11
